ghi;irrdiffuse;temperature;wind;hydro;load_residential;load_commercial;load_industrial;load_community
kW/m2;kW/m2;Degrees;m/s;m3/s;kW;kW;kW;kW
0.197;0.148;27;4.45;1.3894;298;25.31714286;35.422856;39.8815
0.028;0.028;26;4.2;1.3894;295;15.14187143;26.482476;33.1285
0;0;26;3.85;1.3894;384;17.22834286;37.08508;55.6705
0;0;26;3.6;1.3894;411;10.26958571;28.73768;43.1395
0;0;26;3.6;1.3894;404;2.950857143;27.524848;41.319
0;0;26;3.6;1.3894;363;2.193342857;20.458932;30.712
0;0;26;3.85;1.3894;304;4.170471429;38.901208;43.7975
0;0;26;4.3;1.3894;257;3.349771429;31.245932;19.5435
0;0;26;5.25;0.5575;234;4.394314286;40.98916;10.255
0;0;26;6.3;0.5575;209;3.493814286;32.5895;8.1535
0;0;26;7.35;0.5575;187;6.588642857;61.457304;15.376
0;0;26;7.95;0.5575;205;4.927985714;45.96708;11.5005
0;0;26;7.95;0.5575;200;5.114942857;47.71104;11.937
0;0;26;7.8;0.5575;427.6;5.013014286;46.760284;17.5485
0.003;0.003;26;7.7;0.5575;256;5.5188;51.478124;32.1985
0.015;0.015;27;7.45;0.5575;266;17.403;48.699344;42.6445
0.078;0.078;27;7.1;0.5575;300;24.4545;34.215888;34.242
0.393;0.349;27;7;0.5575;305;25.05241429;35.052464;35.0795
0.595;0.466;27;7;0.5575;310;31.72827143;44.393084;44.427
0.791;0.484;27;7.1;0.5575;322;34.07764286;47.680252;47.717
0.84;0.432;27;7.25;0.5575;314;35.48505714;49.649448;49.6875
0.737;0.429;27;6.9;0.5575;315;31.30341429;43.798648;43.8325
0.586;0.36;27;6.3;0.5575;301;21.5662;30.174672;30.198
0.464;0.226;27;5.7;0.5575;290;37.98885714;53.15268;53.1935
0.271;0.112;27;5.25;0.5575;285;19.7693;27.660512;31.142
0.053;0.042;27;4.45;0.5575;293;25.42967143;44.475384;55.637
0;0;26;3.75;0.5575;372;25.32607143;54.515924;81.837
0;0;26;3.25;0.5575;392;18.3381;51.31604;77.0335
0;0;26;2.9;0.5575;381;5.718414286;53.34004;80.0715
0;0;26;2.8;0.5575;343;5.406971429;50.43502;75.7105
0;0;26;3.05;0.5575;300;4.617814286;43.07394;48.4955
0;0;26;3.5;0.5575;262;4.299285714;40.10274;25.0835
0;0;26;3.85;0.6158;242;3.670157143;34.234376;8.565
0;0;26;4.3;0.6158;228;3.222557143;30.059308;7.5205
0;0;26;4.65;0.6158;187;3.858828571;35.99424;9.0055
0;0;26;4.9;0.6158;205;3.5803;33.39622;8.3555
0;0;26;4.9;0.6158;200;3.893114286;36.31408;9.0855
0;0;26;4.8;0.6158;424.4;3.1042;28.955272;10.8665
0.048;0.045;26;4.8;0.6158;256;3.8954;36.335404;22.727
0.201;0.157;26;4.9;0.6158;259;12.58447143;35.215484;30.837
0.363;0.277;27;4.8;0.6158;294;24.65545714;34.49706;34.5235
0.609;0.363;27;4.65;0.6158;287;23.18535714;32.440152;32.465
0.553;0.457;27;4.65;0.6158;287;25.33768571;35.451608;35.479
0.612;0.501;27;4.65;0.6158;301;24.45531429;34.217032;34.2435
0.662;0.507;26;4.65;0.6158;309;23.71725714;33.184356;33.21
0.347;0.328;26;4.55;0.6158;302;21.36208571;29.889072;29.912
0.125;0.125;26;4.45;0.6158;279;24.64511429;34.482572;34.509
0.089;0.089;25;4.2;0.6158;262;20.44434286;28.604996;28.627
0.1;0.1;25;4.2;0.6158;250;21.496;30.076444;33.862
0.015;0.015;25;4.2;0.6158;263;11.0361;19.301668;24.1455
0;0;25;4.1;0.6158;344;12.49937143;26.90566;40.3895
0;0;25;3.85;0.6158;361;11.73988571;32.852088;49.316
0;0;25;3.25;0.6158;350;1.548728571;14.446132;21.686
0;0;25;2.55;0.6158;330;4.000014286;37.311188;56.01
0;0;25;2.2;0.6158;291;2.640585714;24.630812;27.731
0;0;25;2.2;0.6158;249;3.530114286;32.928064;20.596
0;0;25;2.35;0.5002;220;3.996914286;37.282252;9.3275
0;0;25;2.45;0.5002;209;4.516871429;42.132348;10.541
0;0;25;2.55;0.5002;187;5.518228571;51.472772;12.878
0;0;25;2.7;0.5002;205;4.572257143;42.648932;10.6705
0;0;25;2.8;0.5002;200;3.5667;33.269312;8.3235
0;0;25;2.9;0.5002;425.8;5.987742857;55.852232;18.8645
0.054;0.048;25;2.8;0.5002;256;3.368757143;31.423032;17.689
0.191;0.156;25;2.7;0.5002;196;10.99617143;43.958456;34.644
0.547;0.145;25;2.7;0.5002;300;16.3564;32.693288;29.4465
0.314;0.295;26;2.7;0.5002;299;26.77842857;53.524916;48.2095
0.543;0.453;26;2.8;0.5002;303;19.1814;38.339916;34.5325
0.639;0.506;27;3.05;0.5002;313;25.72388571;51.4171;46.311
0.621;0.501;27;3.4;0.5002;323;29.94267143;59.84962;53.906
0.581;0.458;27;3.6;0.5002;322;23.10077143;46.173968;41.5885
0.54;0.372;27;3.75;0.5002;320;24.38737143;48.745648;43.905
0.365;0.265;26;3.75;0.5002;315;21.06945714;42.113768;37.9315
0.123;0.122;26;3.75;0.5002;306;23.36225714;46.696656;47.3165
0.058;0.039;26;3.85;0.5002;308;10.89731429;27.22704;30.654
0;0;25;3.95;0.5002;384;14.19765714;43.659068;58.985
0;0;25;4.2;0.5002;420;10.68641429;42.720156;57.7165
0;0;25;4.3;0.5002;407;4.532942857;42.282192;57.125
0;0;25;4.2;0.5002;364;5.210728571;48.604452;65.6665
0;0;25;3.75;0.5002;308;4.236442857;39.5166;40.0415
0;0;25;3.25;0.5002;257;4.201785714;39.19326;22.063
0;0;25;3.05;1.367;233;5.1065;47.632208;11.917
0;0;25;2.9;1.367;224;1.718842857;16.032988;4.0115
0;0;25;2.8;1.367;187;0.8035;7.494828;1.875
0;0;25;2.8;1.367;205;2.283285714;21.297956;5.3285
0;0;25;2.7;1.367;200;3.8405;35.82334;8.9625
0;0;25;2.7;1.367;463.7;1.948471429;18.174912;6.139
0.023;0.023;25;2.7;1.367;256;1.608057143;14.999516;8.4435
0.131;0.13;25;2.7;1.367;233;2.103;8.406992;6.6255
0.382;0.276;26;2.8;1.367;311;15.46601429;30.913576;27.8435
0.536;0.385;26;2.8;1.367;306;16.39744286;32.775332;29.5205
0.901;0.166;27;2.7;1.367;311;19.0176;38.012508;34.2375
0.975;0.171;27;2.7;1.367;323;18.79524286;37.568052;33.8375
0.972;0.169;28;2.9;1.367;328;15.26188571;30.50556;27.476
0.888;0.167;28;3.25;1.367;320;15.82767143;31.636468;28.4945
0.734;0.157;27;3.4;1.367;309;12.43302857;24.851232;22.3835
0.523;0.139;27;3.4;1.367;173;1.4497;2.897676;2.61
0.281;0.106;27;3.25;1.367;294;17.49891429;34.976956;35.4415
0.055;0.039;26;3.05;1.367;305;11.20245714;27.989448;31.5125
0;0;26;2.9;1.367;388;6.276957143;19.30218;26.078
0;0;26;2.9;1.367;404;5.550585714;22.189084;29.9785
0;0;26;3.05;1.367;390;2.470014286;23.039656;31.1275
0;0;26;3.15;1.367;344;3.5099;32.739496;44.2325
0;0;26;3.25;1.367;286;4.063328571;37.901816;38.405
0;0;26;3.25;1.367;240;3.0944;28.86382;16.2485
0;0;26;3.4;0.7891;224;4.903585714;45.73946;11.4435
0;0;26;3.6;0.7891;208;4.570771429;42.635052;10.667
0;0;26;3.85;0.7891;187;3.859114286;35.996952;9.006
0;0;26;4.1;0.7891;205;4.291042857;40.025892;10.014
0;0;26;4.2;0.7891;200;4.334828571;40.434296;10.1165
0;0;26;4.45;0.7891;430.9;4.301814286;40.126276;15.059
0.016;0.016;26;4.8;0.7891;256;4.075414286;38.014496;23.7775
0.012;0.012;26;5.35;0.7891;295;12.78118571;35.765968;31.3195
0.029;0.029;26;5.6;0.7891;309;35.69092857;49.937492;49.976
0.121;0.121;27;5.6;0.7891;318;31.57637143;44.180548;44.2145
0.203;0.196;27;5.5;0.7891;322;33.62465714;47.046444;47.0825
0.501;0.45;27;5.5;0.7891;334;27.53148571;38.5211;38.5505
0.525;0.463;27;5.25;0.7891;326;27.58455714;38.595356;38.625
0.371;0.348;27;4.9;0.7891;323;23.19158571;32.448864;32.474
0.29;0.275;27;4.55;0.7891;292;25.2609;35.34416;35.3715
0.202;0.196;26;4.2;0.7891;282;32.64711429;45.678712;45.714
0.203;0.146;26;3.85;0.7891;274;28.03981429;39.232336;44.1705
0.039;0.036;26;3.5;0.7891;291;22.75887143;39.80428;49.7935
0;0;26;3.15;0.7891;383;17.06948571;36.743124;55.157
0;0;26;3.15;0.7891;414;12.62195714;35.320412;53.0215
0;0;26;3.15;0.7891;391;1.775214286;16.558808;24.8575
0;0;26;2.9;0.7891;360;3.885785714;36.245648;54.4105
0;0;26;2.7;0.7891;308;4.462757143;41.62758;46.867
0;0;25;2.9;0.7891;259;4.093228571;38.180616;23.881
0;0;25;3.25;0.8469;235;4.918914286;45.882544;11.4795
0;0;25;3.5;0.8469;224;3.993628571;37.251612;9.32
0;0;25;3.6;0.8469;187;4.306371429;40.168792;10.05
0;0;25;3.75;0.8469;205;3.681814286;34.343156;8.5925
0;0;25;3.85;0.8469;200;5.427785714;50.629152;12.667
0;0;25;3.95;0.8469;431.9;4.2981;40.091664;15.046
0.004;0.004;25;4.2;0.8469;256;4.099114286;38.235628;23.9155
0.214;0.157;26;4.3;0.8469;293;13.95404286;39.048028;34.1935
0.234;0.222;26;4.3;0.8469;306;32.44882857;45.40126;45.436
0.451;0.375;27;4.45;0.8469;318;32.24225714;45.112232;45.147
0.507;0.438;27;4.45;0.8469;322;30.91347143;43.253048;43.2865
0.594;0.494;28;4.65;0.8469;334;40.73614286;56.996588;57.0405
0.515;0.457;28;4.8;0.8469;326;29.99278571;41.964852;41.997
0.734;0.423;27;4.65;0.8469;323;17.92795714;25.084176;25.1035
0.589;0.351;27;4.55;0.8469;292;21.41925714;29.969076;29.992
0.43;0.239;27;4.3;0.8469;282;22.12457143;30.955928;30.9795
0.276;0.107;27;3.95;0.8469;274;36.53382857;51.11686;57.5505
0.052;0.038;26;3.5;0.8469;291;25.65281429;44.865644;56.125
0;0;26;3.05;0.8469;320;13.57521429;29.22148;43.866
0;0;26;2.8;0.8469;434.6;12.60641429;35.276928;52.956
0;0;26;2.55;0.8469;436.3;4.802157143;44.79346;67.242
0;0;26;2.45;0.8469;426;4.343371429;40.514;60.8175
0;0;26;2.45;0.8469;372;3.822414286;35.654584;40.1425
0;0;26;2.7;0.8469;325;3.526671429;32.896036;20.576
0;0;26;2.9;1.078;289;5.018685714;46.813184;11.7125
0;0;26;3.5;1.078;224;5.5813;52.0611;13.0255
0;0;26;4.1;1.078;187;5.756685714;53.697052;13.4345
0;0;26;4.2;1.078;205;6.592957143;61.497524;15.386
0;0;25;4.1;1.078;200;5.281371429;49.263332;12.3255
0;0;25;4.1;1.078;445.9;6.986171429;65.165336;24.456
0.056;0.047;26;4.2;1.078;256;5.257171429;49.037648;30.672
0.194;0.157;26;4.3;1.078;293;16.2861;45.573872;39.908
0.342;0.274;27;4.2;1.078;306;37.43067143;52.37168;52.412
0.533;0.385;27;4.1;1.078;318;28.90601429;40.444272;40.4755
0.679;0.458;27;4.1;1.078;322;29.472;41.23618;41.268
0.464;0.425;27;4.2;1.078;334;36.4556;51.007392;51.0465
0.385;0.363;27;4.3;1.078;326;36.02861429;50.40996;50.4485
0.597;0.457;27;4.3;1.078;323;36.96487143;51.719956;51.7595
0.582;0.353;27;4.55;1.078;292;36.97928571;51.740124;51.78
0.434;0.235;27;4.65;1.078;282;29.37218571;41.09654;41.128
0.185;0.142;26;4.65;1.078;274;39.76114286;55.632388;62.6345
0.04;0.035;26;4.45;1.078;291;24.54577143;42.929492;53.703
0;0;26;3.95;1.078;331;29.83344286;64.218316;96.4015
0;0;26;3.6;1.078;422.1;18.9829;53.120436;79.742
0;0;26;3.4;1.078;421.1;6.743728571;62.903936;94.4285
0;0;26;3.25;1.078;431;4.844114286;45.184708;67.829
0;0;26;3.25;1.078;350;3.737271429;34.860396;39.248
0;0;26;3.5;1.078;325;6.415842857;59.84548;37.432
0;0;26;3.85;0.7562;289;4.281528571;39.937036;9.992
0;0;26;4.2;0.7562;224;4.628685714;43.175336;10.802
0;0;26;4.3;0.7562;187;3.911057143;36.481464;9.1275
0;0;26;4.3;0.7562;205;4.917371429;45.8681;11.476
0;0;26;4.45;0.7562;200;4.768014286;44.474956;11.1275
0;0;26;4.55;0.7562;469.7;4.478971429;41.77876;15.679
0.002;0.002;26;4.55;0.7562;213;5.286042857;49.307036;30.8405
0.022;0.022;26;4.8;0.7562;293;12.76465714;35.719736;31.279
0.053;0.053;27;4.9;0.7562;306;40.45284286;56.600192;56.6435
0.191;0.187;27;4.9;0.7562;318;26.7891;37.482376;37.511
0.635;0.465;27;4.9;0.7562;322;24.8575;34.779732;34.8065
0.644;0.505;27;4.9;0.7562;334;33.50592857;46.880324;46.9165
0.513;0.456;27;5;0.7562;326;23.89004286;33.426116;33.452
0.529;0.442;27;5.25;0.7562;323;27.19031429;38.043736;38.073
0.604;0.339;27;5.6;0.7562;292;13.48972857;18.874356;18.889
0.412;0.245;27;5.95;0.7562;282;26.4141;36.95768;36.986
0.197;0.14;27;5.85;0.7562;274;36.16952857;50.607132;56.977
0.043;0.036;26;5.35;0.7562;291;26.60102857;46.524032;58.2
0;0;26;4.8;0.7562;311;15.50091429;33.366668;50.0885
0;0;26;4.45;0.7562;423.1;14.21797143;39.786576;59.726
0;0;26;4.3;0.7562;429.1;6.054771429;56.477484;84.7815
0;0;26;4.45;0.7562;439.8;5.224285714;48.730936;73.1525
0;0;26;4.45;0.7562;350;4.7443;44.253768;49.824
0;0;26;4.45;0.7562;321;4.999442857;46.633604;29.1685
0;0;26;4.65;0.8467;292;5.460842857;50.93744;12.744
0;0;26;4.8;0.8467;237;4.372542857;40.786076;10.2045
0;0;26;5;0.8467;227;4.666657143;43.529448;10.8905
0;0;26;5;0.8467;219;4.933857143;46.02186;11.5145
0;0;25;4.9;0.8467;216;4.538342857;42.332536;10.5915
0;0;25;4.8;0.8467;211;4.855014286;45.286416;16.9955
0.036;0.036;25;4.55;0.8467;213;4.1487;38.698144;24.205
0.124;0.124;26;4.55;0.8467;293;13.44272857;37.617204;32.9405
0.18;0.178;26;4.65;0.8467;306;20.0146;28.00372;28.0255
0.243;0.235;27;4.65;0.8467;341;27.88412857;39.014496;39.0445
0.803;0.374;27;4.65;0.8467;343;30.37522857;42.499948;42.5325
0.435;0.404;27;4.65;0.8467;342;18.39382857;25.736012;25.756
0.817;0.439;28;4.8;0.8467;325;17.32257143;24.237132;24.256
0.436;0.396;27;5;0.8467;332;33.79128571;47.279596;47.316
0.585;0.348;27;5;0.8467;312;24.69305714;34.549652;34.576
0.287;0.247;27;4.9;0.8467;296;17.98234286;25.160272;25.1795
0.277;0.092;26;4.8;0.8467;295;17.37042857;24.304096;27.363
0.051;0.035;26;4.45;0.8467;309;19.2566;33.67894;42.131
0;0;26;4.1;0.8467;422;15.76902857;33.943808;50.955
0;0;26;3.85;0.8467;425.4;16.44662857;46.023104;69.088
0;0;26;3.6;0.8467;422.4;3.367142857;31.407876;47.148
0;0;26;3.4;0.8467;411;2.928671429;27.317948;41.0085
0;0;26;3.15;0.8467;350;4.628471429;43.173332;48.6075
0;0;25;2.9;0.8467;321;3.838542857;35.804996;22.3955
0;0;25;2.8;0.8919;292;4.873042857;45.454668;11.3725
0;0;25;2.7;0.8919;237;5.342414286;49.832768;12.468
0;0;25;2.7;0.8919;227;5.116271429;47.723348;11.94
0;0;25;2.7;0.8919;219;4.674714286;43.604604;10.9095
0;0;25;2.7;0.8919;216;3.849814286;35.910208;8.9845
0;0;25;2.7;0.8919;211;5.337614286;49.788028;16.8165
0.038;0.038;25;2.8;0.8919;213;4.3884;40.93402;23.043
0.006;0.006;26;2.9;0.8919;293;11.53304286;46.104664;36.3355
0.146;0.146;26;3.15;0.8919;306;24.05598571;48.08326;43.308
0.219;0.213;26;3.5;0.8919;341;25.80015714;51.569528;46.4485
0.288;0.275;27;3.85;0.8919;343;16.64101429;33.262184;29.959
0.654;0.505;27;4.2;0.8919;342;29.92715714;59.818624;53.878
0.421;0.393;27;4.55;0.8919;325;21.18698571;42.348708;38.143
0.374;0.35;27;4.8;0.8919;332;25.9911;51.95118;46.792
0.443;0.362;27;4.9;0.8919;312;28.00324286;55.973084;50.4145
0.416;0.239;27;4.9;0.8919;296;23.54558571;47.063092;42.3895
0.21;0.134;26;4.8;0.8919;295;23.31928571;46.610772;47.2295
0.038;0.034;26;4.65;0.8919;309;26.66694286;66.627608;75.0135
0;0;26;4.55;0.8919;336;15.72358571;48.3514;65.3245
0;0;26;4.45;0.8919;436.2;10.86314286;43.42666;58.671
0;0;26;4.45;0.8919;437.8;6.478628571;60.43118;81.645
0;0;26;4.45;0.8919;430.3;3.827471429;35.701776;48.2345
0;0;26;4.55;0.8919;370;4.730385714;44.123912;44.71
0;0;26;4.65;0.8919;321;5.668271429;52.872368;29.7635
0;0;26;4.55;1.6155;292;4.215728571;39.3233;9.8385
0;0;26;4.45;1.6155;237;3.746457143;34.94614;8.7435
0;0;26;4.45;1.6155;227;4.468942857;41.68528;10.4295
0;0;26;4.45;1.6155;219;4.8481;45.221904;11.314
0;0;26;4.45;1.6155;216;4.292942857;40.043568;10.0185
0;0;26;4.65;1.6155;211;4.584042857;42.758888;14.442
0.013;0.013;26;4.9;1.6155;213;4.533485714;42.287308;23.805
0.108;0.108;26;5.35;1.6155;293;6.957228571;27.81232;21.919
0.354;0.276;26;5.85;1.6155;333;16.32184286;32.624208;29.3845
0.273;0.262;27;6.2;1.6155;341;15.077;30.136028;27.1435
0.238;0.229;27;6.3;1.6155;343;20.53114286;41.037804;36.9625
0.267;0.255;27;6.4;1.6155;342;22.3619;44.69712;40.2585
0.439;0.406;28;6.3;1.6155;325;12.13318571;24.251888;21.8435
0.464;0.412;28;6.2;1.6155;332;18.45827143;36.89452;33.2305
0.349;0.318;28;5.85;1.6155;312;20.6589;41.29316;37.1925
0.51;0.138;27;5.6;1.6155;296;17.16595714;34.311424;30.904
0.18;0.138;27;5.35;1.6155;295;14.05978571;28.102792;28.476
0.048;0.034;26;5.15;1.6155;309;8.191742857;20.467144;23.043
0;0;26;4.8;1.6155;396;14.34585714;44.114772;59.601
0;0;26;4.45;1.6155;420;11.27135714;45.05852;60.876
0;0;26;4.2;1.6155;405;3.134328571;29.236308;39.4995
0;0;26;3.95;1.6155;360;2.480828571;23.140536;31.264
0;0;26;3.85;1.6155;298;5.108614286;47.652;48.285
0;0;25;3.75;1.6155;252;5.000928571;46.647464;26.2595
0;0;25;3.6;1.3894;229;4.474214286;41.734464;10.4415
0;0;25;3.6;1.3894;237;4.266157143;39.793732;9.956
0;0;25;3.75;1.3894;227;6.067985714;56.6008;14.161
0;0;25;3.85;1.3894;219;3.955957143;36.900184;9.232
0;0;25;3.95;1.3894;216;4.196728571;39.146124;9.794
0;0;25;4.2;1.3894;211;4.757485714;44.376784;16.654
0.002;0.002;25;4.45;1.3894;213;5.226571429;48.752232;30.4935
0.006;0.006;25;4.65;1.3894;293;14.40787143;40.31798;35.3055
0.045;0.045;26;5.15;1.3894;269;34.65717143;48.491092;48.5285
0.263;0.252;27;5.35;1.3894;298;28.84165714;40.354244;40.3855
0.25;0.24;27;5.7;1.3894;329;36.34607143;50.854156;50.8935
0.438;0.405;28;5.85;1.3894;345;35.72458571;49.984576;50.023
0.311;0.296;28;5.95;1.3894;347;20.98127143;29.356256;29.379
0.483;0.421;28;6.05;1.3894;176;37.5599;52.55248;52.593
0.305;0.287;27;5.95;1.3894;296;35.56508571;49.761424;49.7995
0.351;0.256;27;5.85;1.3894;300;34.74484286;48.61376;48.651
0.201;0.134;27;5.6;1.3894;293;26.1154;36.539744;41.139
0.035;0.031;26;5.35;1.3894;293;20.3007;35.505044;44.4155
0;0;26;5.15;1.3894;392;16.81315714;36.191364;54.329
0;0;26;5;1.3894;432;15.68308571;43.886464;65.8805
0;0;26;5;1.3894;412;4.494028571;41.919296;62.9275
0;0;26;5;1.3894;380;4.7102;43.935708;65.954
0;0;25;5;1.3894;326;5.2747;49.2012;55.394
0;0;25;5;1.3894;276;5.158842857;48.120472;30.0985
0;0;25;5.15;0.4996;242;5.9233;55.251128;13.8235
0;0;25;5.15;0.4996;237;3.937714286;36.730048;9.1895
0;0;25;5.25;0.4996;227;4.867142857;45.399572;11.3585
0;0;25;5.35;0.4996;219;6.213;57.953376;14.4995
0;0;25;5.5;0.4996;216;4.720114286;44.028168;11.0155
0;0;25;5.5;0.4996;211;4.546342857;42.407248;15.915
0.002;0.002;25;5.6;0.4996;213;4.7962;44.737808;27.9825
0.025;0.025;25;5.85;0.4996;293;15.25812857;42.69726;37.389
0.049;0.049;26;6.05;0.4996;287;33.80145714;47.29382;47.33
0.141;0.141;26;6.2;0.4996;302;34.50674286;48.280628;48.318
0.197;0.19;26;6.2;0.4996;301;34.95502857;48.907836;48.9455
0.287;0.274;26;6.2;0.4996;312;28.96018571;40.520084;40.5515
0.262;0.25;26;6.2;0.4996;331;31.70228571;44.356732;44.391
0.302;0.288;27;6.05;0.4996;334;21.98682857;30.763196;30.787
0.266;0.255;26;5.95;0.4996;317;37.05035714;51.839564;51.8795
0.119;0.119;26;5.6;0.4996;299;27.07147143;37.877452;37.9065
0.082;0.082;26;5.35;0.4996;291;31.36092857;43.879108;49.402
0.02;0.02;25;5;0.4996;298;30.10694286;52.655724;65.8705
0;0;25;4.8;0.4996;395;22.95228571;49.406212;74.1665
0;0;25;4.55;0.4996;424;18.7774;52.54538;78.8785
0;0;25;4.2;0.4996;412;4.387842857;40.92878;61.4405
0;0;25;4.1;0.4996;374;3.564671429;33.250428;49.914
0;0;25;4.1;0.4996;316;3.7116;34.620904;38.9785
0;0;25;4.1;0.4996;269;4.758828571;44.389284;27.7645
0;0;25;4.2;0.7313;242;3.995971429;37.273512;9.3255
0;0;25;4.3;0.7313;237;4.126842857;38.494192;9.631
0;0;24;4.45;0.7313;227;3.914742857;36.51586;9.136
0;0;24;4.45;0.7313;219;4.013328571;37.43536;9.366
0;0;24;4.55;0.7313;216;5.159928571;48.130644;12.042
0;0;24;4.65;0.7313;211;4.040271429;37.686752;14.1435
0.023;0.023;24;4.8;0.7313;213;4.477685714;41.766828;26.1245
0.142;0.137;25;5.15;0.7313;293;15.00717143;41.995016;36.774
0.38;0.276;25;5.35;0.7313;306;28.56988571;39.973976;40.0045
0.494;0.382;26;5.5;0.7313;307;32.60101429;45.614196;45.6495
0.363;0.341;26;5.35;0.7313;330;24.64505714;34.482504;34.509
0.796;0.475;27;5.15;0.7313;335;17.54768571;24.552112;24.571
0.72;0.492;27;5.15;0.7313;335;32.96085714;46.117672;46.153
0.523;0.437;27;5;0.7313;338;23.93088571;33.483256;33.509
0.269;0.258;27;4.9;0.7313;321;32.47752857;45.44142;45.4765
0.256;0.231;26;4.8;0.7313;303;43.1047;60.310576;60.357
0.045;0.045;26;4.8;0.7313;287;30.87552857;43.199964;48.6375
0.008;0.008;26;4.65;0.7313;298;27.0563;47.320296;59.196
0;0;25;4.45;0.7313;401;10.57558571;22.764604;34.173
0;0;25;4.3;0.7313;426;12.94501429;36.22444;54.3785
0;0;25;4.2;0.7313;406;4.750242857;44.30912;66.515
0;0;25;3.85;0.7313;378;3.300642857;30.787616;46.217
0;0;25;3.6;0.7313;328;4.588414286;42.799716;48.1865
0;0;25;3.75;0.7313;277;3.6067;33.642396;21.0425
0;0;25;3.95;0.5002;244;3.137985714;29.270356;7.323
0;0;25;4.3;0.5002;200;4.986985714;46.517372;11.6385
0;0;25;4.65;0.5002;227;3.908071429;36.453592;9.1205
0;0;25;4.9;0.5002;219;3.662328571;34.161376;8.547
0;0;25;5;0.5002;216;5.755985714;53.690456;13.433
0;0;25;5.15;0.5002;211;4.059342857;37.864656;14.21
0.013;0.013;25;5.15;0.5002;213;4.010742857;37.411236;23.4
0.01;0.01;25;5.25;0.5002;293;14.6865;41.097672;35.988
0.274;0.248;25;5.25;0.5002;309;33.18155714;46.426468;46.462
0.36;0.329;26;5.15;0.5002;314;31.9713;44.733112;44.7675
0.273;0.262;26;5;0.5002;318;26.29375714;36.789312;36.8175
0.577;0.485;26;4.8;0.5002;326;28.92151429;40.46596;40.497
0.445;0.41;26;4.55;0.5002;325;24.07737143;33.688212;33.714
0.454;0.404;26;4.3;0.5002;328;25.96824286;36.333864;36.362
0.228;0.221;26;4.1;0.5002;308;24.40604286;34.14808;34.1745
0.151;0.151;26;3.75;0.5002;298;26.6235;37.250672;37.2795
0.14;0.128;26;3.4;0.5002;282;24.29651429;33.994832;38.2735
0.02;0.02;26;3.15;0.5002;293;22.09164286;38.63732;48.334
0;0;25;3.05;0.5002;384;14.23534286;30.642448;45.999
0;0;25;2.7;0.5002;410;14.98147143;41.92308;62.933
0;0;25;2.35;0.5002;388;2.5709;23.980776;35.999
0;0;25;2.1;0.5002;362;6.058428571;56.511668;84.8325
0;0;25;1.85;0.5002;323;3.7093;34.59954;38.9545
0;0;25;1.75;0.5002;282;4.997585714;46.616352;29.1575
0;0;25;1.75;1.078;251;6.357228571;59.298776;14.836
0;0;25;1.85;1.078;236;5.431628571;50.665;12.676
0;0;25;2;1.078;227;6.992357143;65.2231;16.3185
0;0;25;2.1;1.078;219;5.7557;53.687848;13.4325
0;0;25;2.1;1.078;216;6.739557143;62.865028;15.7285
0;0;25;2.1;1.078;211;4.4752;41.743636;15.666
0.045;0.045;25;2;1.078;213;5.695214286;53.123568;33.228
0.271;0.136;25;2;1.078;226;14.38355714;40.24994;35.246
0.172;0.171;26;2;1.078;254;39.06115714;54.653004;54.695
0.598;0.363;27;2.1;1.078;271;38.87187143;54.388156;54.43
0.506;0.436;27;2.35;1.078;281;44.97041429;62.921036;62.9695
0.422;0.393;28;2.7;1.078;294;43.53948571;60.918916;60.966
0.74;0.484;28;3.05;1.078;309;22.9955;32.174508;32.1995
0.733;0.406;27;3.4;1.078;303;32.27917143;45.163888;45.1985
0.599;0.327;27;3.5;1.078;291;43.84234286;61.342672;61.39
0.494;0.154;27;3.5;1.078;278;29.66751429;41.509748;41.5415
0.242;0.107;26;3.4;1.078;262;27.69695714;38.752604;43.63
0.032;0.029;26;3.05;1.078;281;33.05838571;57.817668;72.3275
0;0;26;2.7;1.078;365;24.93862857;53.681928;80.585
0;0;26;2.2;1.078;386;19.00372857;53.178692;79.8295
0;0;26;1.85;1.078;368;4.8892;45.605332;68.4605
0;0;26;1.4;1.078;337;5.136485714;47.911964;71.923
0;0;26;0.95;1.078;292;3.988771429;37.206312;41.8895
0;0;26;0.6;1.078;256;4.2398;39.547824;24.7365
0;0;25;0.45;0.7891;232;5.453171429;50.865924;12.7265
0;0;25;0.45;0.7891;221;5.119571429;47.754208;11.9475
0;0;25;0.6;0.7891;208;4.919885714;45.891504;11.4815
0;0;25;0.45;0.7891;200;4.765757143;44.453876;11.122
0;0;25;0.6;0.7891;195;4.744585714;44.25642;11.0725
0;0;25;1.05;0.7891;196;4.515028571;42.115128;14.225
0.038;0.038;25;1.65;0.7891;219;4.696042857;43.803564;24.6585
0.324;0.082;25;2;0.7891;242;13.91637143;55.632292;43.844
0.384;0.275;26;2.2;0.7891;255;18.46974286;36.91746;33.2515
0.388;0.346;26;2.2;0.7891;261;22.11165714;44.196928;39.808
0.678;0.452;27;2.1;0.7891;273;28.30877143;56.583784;50.9645
0.982;0.119;28;2.35;0.7891;289;26.63165714;53.231528;47.945
0.974;0.118;28;3.05;0.7891;304;21.80914286;43.592256;39.263
0.882;0.131;28;3.75;0.7891;309;34.01185714;67.983136;61.232
0.726;0.12;28;4.1;0.7891;290;25.84492857;51.65902;46.529
